implementation_id,display_name,run_status,slice_family,slice_value,n_expected,metric_key,direction,analysis_unit,seed_count,mean,sample_standard_deviation,seed_0,seed_1,seed_2,run_id,artifact_sha256
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_base,217,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_base,217,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_base,217,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_base,217,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_base,217,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_base,217,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_base,217,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_base,217,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/minecraft,709,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/minecraft,709,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/minecraft,709,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/minecraft,709,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/minecraft,709,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/minecraft,709,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/minecraft,709,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/minecraft,709,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/omnigibson,868,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/omnigibson,868,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/omnigibson,868,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/omnigibson,868,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/omnigibson,868,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/omnigibson,868,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/omnigibson,868,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/embodied/omnigibson,868,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/css,408,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/css,408,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/css,408,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/css,408,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/css,408,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/css,408,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/css,408,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/css,408,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/excel,311,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/excel,311,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/excel,311,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/excel,311,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/excel,311,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/excel,311,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/excel,311,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/excel,311,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/file_mgmt,273,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/file_mgmt,273,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/file_mgmt,273,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/file_mgmt,273,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/file_mgmt,273,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/file_mgmt,273,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/file_mgmt,273,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/file_mgmt,273,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/image_edit,364,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/image_edit,364,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/image_edit,364,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/image_edit,364,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/image_edit,364,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/image_edit,364,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/image_edit,364,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/image_edit,364,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/mobile,289,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/mobile,289,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/mobile,289,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/mobile,289,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/mobile,289,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/mobile,289,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/mobile,289,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/mobile,289,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/web,327,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/web,327,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/web,327,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/web,327,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/web,327,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/web,327,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/web,327,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/web,327,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/webarena_lite,792,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/webarena_lite,792,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/webarena_lite,792,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/webarena_lite,792,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/webarena_lite,792,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/webarena_lite,792,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/webarena_lite,792,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/webarena_lite,792,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/word_docs,324,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/word_docs,324,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/word_docs,324,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/word_docs,324,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/word_docs,324,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/word_docs,324,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/word_docs,324,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,agent/gui/word_docs,324,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/personal,440,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/personal,440,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/personal,440,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/personal,440,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/personal,440,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/personal,440,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/personal,440,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/personal,440,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/academic,110,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/academic,110,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/academic,110,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/academic,110,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/academic,110,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/academic,110,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/academic,110,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/academic,110,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/education,110,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/education,110,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/education,110,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/education,110,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/education,110,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/education,110,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/education,110,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/education,110,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/finance,110,correct_ratio,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/finance,110,hallucination_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/finance,110,omission_ratio,lower,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/finance,110,answer_f1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/finance,110,answer_bleu1,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/finance,110,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/finance,110,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-dummy,Dummy / No Memory,PENDING,subcategory,lifelong/project/finance,110,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
